interaction_id,user_id,product_id,event_type,rating,session_id,event_time,category_id,product_avg_rating,score,score_norm
2797,139,151,view,0.0,115,2025-12-24 11:42:23.096657,7,3.9,1.0,0.2
3362,33,169,view,0.0,138,2025-12-24 11:42:23.106449,4,4.0,1.0,0.2
3502,264,165,click,0.0,147,2025-12-24 11:42:23.108648,7,3.0,2.0,0.4
3555,58,90,click,0.0,150,2025-12-24 11:42:23.109451,17,2.5,2.0,0.4
4008,401,122,view,0.0,171,2025-12-24 11:42:23.117019,3,2.8,1.0,0.2
4018,262,152,click,0.0,173,2025-12-24 11:42:23.117169,18,3.0,2.0,0.4
4118,181,174,add_to_cart,0.0,179,2025-12-24 11:42:23.119444,23,4.9,3.0,0.6
4220,345,139,add_to_cart,0.0,187,2025-12-24 11:42:23.123265,4,4.9,3.0,0.6
4521,214,73,click,0.0,202,2025-12-24 11:42:23.129702,20,2.9,2.0,0.4
4533,279,106,view,0.0,204,2025-12-24 11:42:23.129887,3,4.1,1.0,0.2
4675,412,112,purchase,0.0,209,2025-12-24 11:42:23.132227,5,2.6,5.0,1.0
4873,116,61,purchase,0.0,219,2025-12-24 11:42:23.136223,14,2.9,5.0,1.0
4932,96,100,add_to_cart,0.0,219,2025-12-24 11:42:23.137195,22,2.6,3.0,0.6
4956,28,15,view,0.0,220,2025-12-24 11:42:23.137575,9,4.6,1.0,0.2
4984,413,122,click,0.0,221,2025-12-24 11:42:23.138014,3,2.8,2.0,0.4
4990,371,70,view,0.0,221,2025-12-24 11:42:23.138107,17,4.7,1.0,0.2
4998,483,198,add_to_cart,0.0,221,2025-12-24 11:42:23.138230,22,3.6,3.0,0.6
5087,446,67,view,0.0,231,2025-12-24 11:42:23.139826,8,4.1,1.0,0.2
5125,184,104,view,0.0,231,2025-12-24 11:42:23.140460,23,4.5,1.0,0.2
5238,406,104,view,0.0,234,2025-12-24 11:42:23.142317,23,4.5,1.0,0.2
5477,323,114,view,0.0,242,2025-12-24 11:42:23.146267,3,3.7,1.0,0.2
5652,178,134,view,0.0,255,2025-12-24 11:42:23.149016,15,2.7,1.0,0.2
5797,114,83,view,0.0,261,2025-12-24 11:42:23.152809,24,3.6,1.0,0.2
5865,123,50,click,0.0,264,2025-12-24 11:42:23.154558,20,3.0,2.0,0.4
6076,16,18,view,0.0,274,2025-12-24 11:42:23.160691,13,4.5,1.0,0.2
6216,314,174,view,0.0,281,2025-12-24 11:42:23.162884,23,4.9,1.0,0.2
6549,108,31,purchase,0.0,300,2025-12-24 11:42:23.168389,20,4.0,5.0,1.0
6575,10,51,view,0.0,301,2025-12-24 11:42:23.168786,2,4.4,1.0,0.2
6698,493,105,view,0.0,305,2025-12-24 11:42:23.170775,7,4.5,1.0,0.2
7607,286,92,view,0.0,347,2025-12-24 11:42:23.186173,8,2.7,1.0,0.2
7782,229,44,click,0.0,359,2025-12-24 11:42:23.189788,8,3.6,2.0,0.4
7818,287,138,rating,1.8,362,2025-12-24 11:42:23.190584,3,4.7,1.8,0.36
6,177,101,view,0.0,1,2025-12-25 11:42:23.038139,19,3.0,1.0,0.2
270,407,51,view,0.0,12,2025-12-25 11:42:23.044924,2,4.4,1.0,0.2
431,389,127,add_to_cart,0.0,19,2025-12-25 11:42:23.049077,12,4.7,3.0,0.6
1037,411,3,click,0.0,49,2025-12-25 11:42:23.062371,18,3.2,2.0,0.4
1078,455,27,view,0.0,53,2025-12-25 11:42:23.063144,19,2.8,1.0,0.2
1165,412,133,add_to_cart,0.0,55,2025-12-25 11:42:23.066183,13,2.5,3.0,0.6
1187,490,67,purchase,0.0,56,2025-12-25 11:42:23.066564,8,4.1,5.0,1.0
1599,439,67,click,0.0,71,2025-12-25 11:42:23.075721,8,4.1,2.0,0.4
2418,84,116,view,0.0,107,2025-12-25 11:42:23.088354,13,4.5,1.0,0.2
2494,348,73,add_to_cart,0.0,107,2025-12-25 11:42:23.090274,20,2.9,3.0,0.6
2805,463,177,rating,3.7,115,2025-12-25 11:42:23.096778,19,2.7,3.7,0.74
3144,467,137,add_to_cart,0.0,128,2025-12-25 11:42:23.102799,24,4.0,3.0,0.6
3158,310,101,view,0.0,128,2025-12-25 11:42:23.103016,19,3.0,1.0,0.2
3292,7,92,click,0.0,136,2025-12-25 11:42:23.105204,8,2.7,2.0,0.4
3397,89,105,click,0.0,139,2025-12-25 11:42:23.107017,7,4.5,2.0,0.4
3482,442,180,add_to_cart,0.0,147,2025-12-25 11:42:23.108317,13,3.0,3.0,0.6
3668,467,13,view,0.0,154,2025-12-25 11:42:23.111295,19,3.7,1.0,0.2
3682,287,57,click,0.0,154,2025-12-25 11:42:23.111501,5,3.5,2.0,0.4
3736,289,179,view,0.0,157,2025-12-25 11:42:23.112335,8,4.7,1.0,0.2
4154,241,31,add_to_cart,0.0,185,2025-12-25 11:42:23.120593,20,4.0,3.0,0.6
5402,451,124,view,0.0,239,2025-12-25 11:42:23.145127,4,3.5,1.0,0.2
5412,380,186,click,0.0,239,2025-12-25 11:42:23.145280,7,3.5,2.0,0.4
5509,404,22,rating,2.0,242,2025-12-25 11:42:23.146755,19,3.4,2.0,0.4
5553,315,171,click,0.0,244,2025-12-25 11:42:23.147415,9,5.0,2.0,0.4
5687,316,152,click,0.0,257,2025-12-25 11:42:23.149738,18,3.0,2.0,0.4
5928,220,154,view,0.0,269,2025-12-25 11:42:23.157405,15,4.0,1.0,0.2
6073,168,3,view,0.0,274,2025-12-25 11:42:23.160649,18,3.2,1.0,0.2
6106,434,6,view,0.0,276,2025-12-25 11:42:23.161147,14,2.5,1.0,0.2
6383,98,103,purchase,0.0,289,2025-12-25 11:42:23.165432,15,2.9,5.0,1.0
6477,159,23,click,0.0,295,2025-12-25 11:42:23.167032,3,2.5,2.0,0.4
6511,188,196,purchase,0.0,298,2025-12-25 11:42:23.167763,19,2.9,5.0,1.0
6577,141,1,rating,1.1,301,2025-12-25 11:42:23.168817,15,4.6,1.1,0.22000000000000003
6704,467,110,view,0.0,306,2025-12-25 11:42:23.170867,14,3.5,1.0,0.2
6844,76,36,click,0.0,312,2025-12-25 11:42:23.173329,13,4.8,2.0,0.4
7214,500,81,purchase,0.0,326,2025-12-25 11:42:23.179519,10,3.9,5.0,1.0
7320,359,63,view,0.0,330,2025-12-25 11:42:23.181107,20,4.0,1.0,0.2
7621,171,24,click,0.0,347,2025-12-25 11:42:23.186397,22,4.3,2.0,0.4
7685,276,136,click,0.0,352,2025-12-25 11:42:23.187348,7,3.7,2.0,0.4
7998,127,95,click,0.0,369,2025-12-25 11:42:23.196212,2,3.5,2.0,0.4
120,18,55,add_to_cart,0.0,5,2025-12-26 11:42:23.041411,25,3.6,3.0,0.6
154,133,149,view,0.0,6,2025-12-26 11:42:23.042353,25,3.8,1.0,0.2
783,433,134,click,0.0,35,2025-12-26 11:42:23.057075,15,2.7,2.0,0.4
804,332,31,rating,3.6,35,2025-12-26 11:42:23.057595,20,4.0,3.6,0.72
918,364,41,click,0.0,41,2025-12-26 11:42:23.060452,10,2.6,2.0,0.4
1530,285,87,purchase,0.0,71,2025-12-26 11:42:23.074395,4,4.0,5.0,1.0
1748,187,166,view,0.0,80,2025-12-26 11:42:23.078000,8,4.9,1.0,0.2
3526,193,190,view,0.0,148,2025-12-26 11:42:23.108996,23,4.2,1.0,0.2
3658,444,183,rating,2.8,154,2025-12-26 11:42:23.111141,3,3.4,2.8,0.5599999999999999
3866,127,101,purchase,0.0,165,2025-12-26 11:42:23.114767,19,3.0,5.0,1.0
4049,143,97,click,0.0,174,2025-12-26 11:42:23.117694,12,3.1,2.0,0.4
4096,112,43,purchase,0.0,177,2025-12-26 11:42:23.119092,24,4.3,5.0,1.0
4168,83,20,view,0.0,186,2025-12-26 11:42:23.121155,12,3.0,1.0,0.2
4187,28,118,view,0.0,187,2025-12-26 11:42:23.121855,20,4.5,1.0,0.2
4225,342,34,add_to_cart,0.0,187,2025-12-26 11:42:23.123514,8,4.0,3.0,0.6
4468,239,102,add_to_cart,0.0,198,2025-12-26 11:42:23.128851,23,4.9,3.0,0.6
4489,280,149,click,0.0,201,2025-12-26 11:42:23.129189,25,3.8,2.0,0.4
4522,374,8,view,0.0,202,2025-12-26 11:42:23.129718,15,3.8,1.0,0.2
4704,264,64,click,0.0,210,2025-12-26 11:42:23.132689,4,4.5,2.0,0.4
4753,421,86,view,0.0,211,2025-12-26 11:42:23.133482,25,4.1,1.0,0.2
4843,402,126,purchase,0.0,216,2025-12-26 11:42:23.135565,9,3.3,5.0,1.0
5474,22,88,click,0.0,242,2025-12-26 11:42:23.146218,25,3.6,2.0,0.4
5664,371,92,view,0.0,255,2025-12-26 11:42:23.149216,8,2.7,1.0,0.2
5792,295,130,view,0.0,261,2025-12-26 11:42:23.152686,15,2.8,1.0,0.2
6204,70,175,rating,2.9,281,2025-12-26 11:42:23.162700,8,2.6,2.9,0.58
6429,414,74,view,0.0,292,2025-12-26 11:42:23.166139,24,2.6,1.0,0.2
6507,337,123,purchase,0.0,298,2025-12-26 11:42:23.167698,7,3.6,5.0,1.0
6784,391,99,click,0.0,310,2025-12-26 11:42:23.172358,12,4.8,2.0,0.4
6796,321,143,view,0.0,310,2025-12-26 11:42:23.172566,14,3.0,1.0,0.2
7200,122,30,click,0.0,326,2025-12-26 11:42:23.179317,5,3.4,2.0,0.4
7472,259,198,click,0.0,342,2025-12-26 11:42:23.183359,22,3.6,2.0,0.4
7528,267,155,purchase,0.0,345,2025-12-26 11:42:23.184825,7,3.1,5.0,1.0
7755,412,2,view,0.0,355,2025-12-26 11:42:23.189138,12,4.7,1.0,0.2
7866,101,91,click,0.0,364,2025-12-26 11:42:23.192081,24,3.2,2.0,0.4
527,84,5,view,0.0,22,2025-12-27 11:42:23.051376,9,4.7,1.0,0.2
734,167,99,view,0.0,33,2025-12-27 11:42:23.055925,12,4.8,1.0,0.2
811,81,131,view,0.0,36,2025-12-27 11:42:23.057781,17,2.6,1.0,0.2
905,444,155,view,0.0,41,2025-12-27 11:42:23.060031,7,3.1,1.0,0.2
1514,276,172,add_to_cart,0.0,70,2025-12-27 11:42:23.074003,18,4.6,3.0,0.6
1607,235,44,rating,3.6,72,2025-12-27 11:42:23.075848,8,3.6,3.6,0.72
1969,500,140,rating,1.8,91,2025-12-27 11:42:23.081477,22,2.9,1.8,0.36
2240,350,171,click,0.0,98,2025-12-27 11:42:23.085679,9,5.0,2.0,0.4
2346,332,36,view,0.0,100,2025-12-27 11:42:23.087280,13,4.8,1.0,0.2
2373,16,196,click,0.0,104,2025-12-27 11:42:23.087677,19,2.9,2.0,0.4
2553,299,139,view,0.0,107,2025-12-27 11:42:23.091209,4,4.9,1.0,0.2
2595,417,127,add_to_cart,0.0,109,2025-12-27 11:42:23.091836,12,4.7,3.0,0.6
2727,67,165,click,0.0,112,2025-12-27 11:42:23.095163,7,3.0,2.0,0.4
2790,458,30,view,0.0,114,2025-12-27 11:42:23.096524,5,3.4,1.0,0.2
2959,111,81,view,0.0,122,2025-12-27 11:42:23.099280,10,3.9,1.0,0.2
3515,163,88,view,0.0,147,2025-12-27 11:42:23.108837,25,3.6,1.0,0.2
3726,370,58,view,0.0,156,2025-12-27 11:42:23.112186,9,3.0,1.0,0.2
3740,58,128,add_to_cart,0.0,157,2025-12-27 11:42:23.112398,2,3.5,3.0,0.6
3817,187,112,purchase,0.0,159,2025-12-27 11:42:23.113990,5,2.6,5.0,1.0
4142,362,3,purchase,0.0,183,2025-12-27 11:42:23.120114,18,3.2,5.0,1.0
4256,484,18,add_to_cart,0.0,188,2025-12-27 11:42:23.124608,13,4.5,3.0,0.6
4401,401,67,click,0.0,194,2025-12-27 11:42:23.127787,8,4.1,2.0,0.4
4473,284,150,purchase,0.0,198,2025-12-27 11:42:23.128926,7,4.4,5.0,1.0
5204,414,72,click,0.0,234,2025-12-27 11:42:23.141787,22,2.9,2.0,0.4
5393,108,168,add_to_cart,0.0,238,2025-12-27 11:42:23.144990,8,4.0,3.0,0.6
5399,212,137,purchase,0.0,239,2025-12-27 11:42:23.145078,24,4.0,5.0,1.0
5521,498,176,click,0.0,243,2025-12-27 11:42:23.146938,5,4.2,2.0,0.4
5790,474,22,rating,2.1,260,2025-12-27 11:42:23.152635,19,3.4,2.1,0.42000000000000004
5840,74,49,view,0.0,264,2025-12-27 11:42:23.153901,5,3.2,1.0,0.2
6148,337,134,view,0.0,279,2025-12-27 11:42:23.161818,15,2.7,1.0,0.2
6217,336,27,view,0.0,281,2025-12-27 11:42:23.162898,19,2.8,1.0,0.2
6746,232,89,add_to_cart,0.0,310,2025-12-27 11:42:23.171493,22,2.6,3.0,0.6
6762,364,151,click,0.0,310,2025-12-27 11:42:23.171767,7,3.9,2.0,0.4
7162,410,81,view,0.0,325,2025-12-27 11:42:23.178766,10,3.9,1.0,0.2
7571,156,124,view,0.0,346,2025-12-27 11:42:23.185593,4,3.5,1.0,0.2
7644,53,55,rating,1.5,348,2025-12-27 11:42:23.186741,25,3.6,1.5,0.3
7823,351,10,view,0.0,362,2025-12-27 11:42:23.190692,25,4.2,1.0,0.2
7865,345,180,view,0.0,364,2025-12-27 11:42:23.192050,13,3.0,1.0,0.2
7997,53,177,click,0.0,369,2025-12-27 11:42:23.196180,19,2.7,2.0,0.4
291,342,94,view,0.0,12,2025-12-28 11:42:23.045525,20,4.1,1.0,0.2
386,148,170,click,0.0,18,2025-12-28 11:42:23.048013,8,4.4,2.0,0.4
611,212,33,purchase,0.0,27,2025-12-28 11:42:23.053234,7,2.6,5.0,1.0
697,346,5,click,0.0,32,2025-12-28 11:42:23.054867,9,4.7,2.0,0.4
929,220,200,purchase,0.0,41,2025-12-28 11:42:23.060639,14,3.8,5.0,1.0
1184,101,188,view,0.0,56,2025-12-28 11:42:23.066518,15,3.8,1.0,0.2
1202,53,16,view,0.0,56,2025-12-28 11:42:23.066828,3,4.2,1.0,0.2
1319,98,56,view,0.0,60,2025-12-28 11:42:23.068882,17,2.9,1.0,0.2
1622,289,54,view,0.0,73,2025-12-28 11:42:23.076078,23,4.4,1.0,0.2
1750,68,32,add_to_cart,0.0,80,2025-12-28 11:42:23.078029,5,4.6,3.0,0.6
2119,436,135,click,0.0,96,2025-12-28 11:42:23.083886,23,3.5,2.0,0.4
2165,186,39,view,0.0,97,2025-12-28 11:42:23.084556,3,2.9,1.0,0.2
2225,184,14,add_to_cart,0.0,97,2025-12-28 11:42:23.085450,22,2.8,3.0,0.6
2417,429,152,purchase,0.0,107,2025-12-28 11:42:23.088332,18,3.0,5.0,1.0
2664,428,84,purchase,0.0,111,2025-12-28 11:42:23.093163,23,3.9,5.0,1.0
2786,14,39,view,0.0,113,2025-12-28 11:42:23.096393,3,2.9,1.0,0.2
3168,73,68,click,0.0,128,2025-12-28 11:42:23.103162,10,2.6,2.0,0.4
3336,297,154,view,0.0,138,2025-12-28 11:42:23.106015,15,4.0,1.0,0.2
3527,101,19,view,0.0,148,2025-12-28 11:42:23.109010,18,4.7,1.0,0.2
3782,60,40,click,0.0,157,2025-12-28 11:42:23.113337,23,2.8,2.0,0.4
4086,492,160,add_to_cart,0.0,177,2025-12-28 11:42:23.118903,10,2.7,3.0,0.6
4435,18,2,view,0.0,197,2025-12-28 11:42:23.128323,12,4.7,1.0,0.2
4582,479,118,view,0.0,204,2025-12-28 11:42:23.130679,20,4.5,1.0,0.2
4793,325,119,view,0.0,215,2025-12-28 11:42:23.134139,23,4.3,1.0,0.2
5122,212,185,click,0.0,231,2025-12-28 11:42:23.140413,3,4.7,2.0,0.4
5312,136,61,click,0.0,235,2025-12-28 11:42:23.143661,14,2.9,2.0,0.4
5480,57,120,add_to_cart,0.0,242,2025-12-28 11:42:23.146312,10,4.2,3.0,0.6
5573,86,134,add_to_cart,0.0,246,2025-12-28 11:42:23.147798,15,2.7,3.0,0.6
5612,258,163,click,0.0,249,2025-12-28 11:42:23.148406,23,4.7,2.0,0.4
5819,19,151,view,0.0,262,2025-12-28 11:42:23.153354,7,3.9,1.0,0.2
6016,96,136,view,0.0,271,2025-12-28 11:42:23.159775,7,3.7,1.0,0.2
6237,449,2,click,0.0,281,2025-12-28 11:42:23.163202,12,4.7,2.0,0.4
6355,128,27,add_to_cart,0.0,287,2025-12-28 11:42:23.165007,19,2.8,3.0,0.6
6905,378,42,purchase,0.0,313,2025-12-28 11:42:23.174370,2,4.5,5.0,1.0
6946,300,195,click,0.0,316,2025-12-28 11:42:23.175032,25,3.3,2.0,0.4
6963,300,49,add_to_cart,0.0,316,2025-12-28 11:42:23.175327,5,3.2,3.0,0.6
7380,182,107,purchase,0.0,337,2025-12-28 11:42:23.182001,12,3.4,5.0,1.0
7531,222,192,add_to_cart,0.0,345,2025-12-28 11:42:23.184894,20,4.1,3.0,0.6
7555,341,108,view,0.0,346,2025-12-28 11:42:23.185281,8,3.8,1.0,0.2
7792,375,170,view,0.0,359,2025-12-28 11:42:23.190003,8,4.4,1.0,0.2
7806,443,137,click,0.0,361,2025-12-28 11:42:23.190319,24,4.0,2.0,0.4
235,290,93,view,0.0,11,2025-12-29 11:42:23.044081,12,4.4,1.0,0.2
252,189,192,purchase,0.0,12,2025-12-29 11:42:23.044539,20,4.1,5.0,1.0
254,245,18,view,0.0,12,2025-12-29 11:42:23.044585,13,4.5,1.0,0.2
272,93,196,add_to_cart,0.0,12,2025-12-29 11:42:23.044966,19,2.9,3.0,0.6
592,75,154,click,0.0,26,2025-12-29 11:42:23.052934,15,4.0,2.0,0.4
616,365,127,click,0.0,27,2025-12-29 11:42:23.053306,12,4.7,2.0,0.4
932,282,84,view,0.0,41,2025-12-29 11:42:23.060686,23,3.9,1.0,0.2
1055,431,163,view,0.0,50,2025-12-29 11:42:23.062717,23,4.7,1.0,0.2
1228,369,83,click,0.0,57,2025-12-29 11:42:23.067232,24,3.6,2.0,0.4
1318,136,190,click,0.0,60,2025-12-29 11:42:23.068867,23,4.2,2.0,0.4
1626,495,77,click,0.0,73,2025-12-29 11:42:23.076136,8,2.7,2.0,0.4
1787,381,5,view,0.0,81,2025-12-29 11:42:23.078588,9,4.7,1.0,0.2
2296,426,59,click,0.0,99,2025-12-29 11:42:23.086533,3,2.7,2.0,0.4
2865,235,64,click,0.0,118,2025-12-29 11:42:23.097723,4,4.5,2.0,0.4
2875,124,33,view,0.0,118,2025-12-29 11:42:23.097872,7,2.6,1.0,0.2
2878,175,77,click,0.0,119,2025-12-29 11:42:23.097915,8,2.7,2.0,0.4
3057,76,53,click,0.0,126,2025-12-29 11:42:23.100818,4,3.5,2.0,0.4
3251,37,132,click,0.0,131,2025-12-29 11:42:23.104437,24,4.3,2.0,0.4
3497,116,119,view,0.0,147,2025-12-29 11:42:23.108556,23,4.3,1.0,0.2
3531,434,4,purchase,0.0,148,2025-12-29 11:42:23.109071,24,3.0,5.0,1.0
3663,375,52,purchase,0.0,154,2025-12-29 11:42:23.111222,4,3.3,5.0,1.0
3827,66,27,add_to_cart,0.0,160,2025-12-29 11:42:23.114152,19,2.8,3.0,0.6
3985,213,122,view,0.0,171,2025-12-29 11:42:23.116648,3,2.8,1.0,0.2
4005,415,65,purchase,0.0,171,2025-12-29 11:42:23.116974,23,3.1,5.0,1.0
4043,22,19,view,0.0,174,2025-12-29 11:42:23.117570,18,4.7,1.0,0.2
4299,24,160,click,0.0,190,2025-12-29 11:42:23.125979,10,2.7,2.0,0.4
4414,364,37,purchase,0.0,194,2025-12-29 11:42:23.127989,15,4.2,5.0,1.0
4602,323,6,view,0.0,207,2025-12-29 11:42:23.131041,14,2.5,1.0,0.2
4606,159,1,add_to_cart,0.0,207,2025-12-29 11:42:23.131104,15,4.6,3.0,0.6
4698,478,99,view,0.0,210,2025-12-29 11:42:23.132589,12,4.8,1.0,0.2
4976,58,182,click,0.0,220,2025-12-29 11:42:23.137895,19,4.0,2.0,0.4
4982,15,135,view,0.0,220,2025-12-29 11:42:23.137984,23,3.5,1.0,0.2
5597,481,16,view,0.0,248,2025-12-29 11:42:23.148182,3,4.2,1.0,0.2
5889,142,108,view,0.0,267,2025-12-29 11:42:23.155225,8,3.8,1.0,0.2
6022,116,180,click,0.0,271,2025-12-29 11:42:23.159866,13,3.0,2.0,0.4
6258,446,131,view,0.0,282,2025-12-29 11:42:23.163531,17,2.6,1.0,0.2
6327,69,76,click,0.0,284,2025-12-29 11:42:23.164585,20,4.0,2.0,0.4
6397,395,38,purchase,0.0,291,2025-12-29 11:42:23.165651,18,3.6,5.0,1.0
6453,323,138,view,0.0,294,2025-12-29 11:42:23.166625,3,4.7,1.0,0.2
6717,54,125,view,0.0,307,2025-12-29 11:42:23.171067,2,4.9,1.0,0.2
6814,424,195,view,0.0,311,2025-12-29 11:42:23.172835,25,3.3,1.0,0.2
6926,150,188,add_to_cart,0.0,314,2025-12-29 11:42:23.174708,15,3.8,3.0,0.6
7069,80,108,add_to_cart,0.0,320,2025-12-29 11:42:23.177205,8,3.8,3.0,0.6
7522,71,179,purchase,0.0,345,2025-12-29 11:42:23.184731,8,4.7,5.0,1.0
7564,89,180,purchase,0.0,346,2025-12-29 11:42:23.185460,13,3.0,5.0,1.0
7828,328,103,click,0.0,362,2025-12-29 11:42:23.190803,15,2.9,2.0,0.4
7944,128,45,view,0.0,367,2025-12-29 11:42:23.194544,14,4.8,1.0,0.2
47,138,106,purchase,0.0,2,2025-12-30 11:42:23.039456,3,4.1,5.0,1.0
67,418,164,view,0.0,2,2025-12-30 11:42:23.039961,10,3.6,1.0,0.2
434,289,136,view,0.0,19,2025-12-30 11:42:23.049196,7,3.7,1.0,0.2
467,120,165,view,0.0,19,2025-12-30 11:42:23.050008,7,3.0,1.0,0.2
801,483,93,add_to_cart,0.0,35,2025-12-30 11:42:23.057492,12,4.4,3.0,0.6
1065,377,101,add_to_cart,0.0,51,2025-12-30 11:42:23.062911,19,3.0,3.0,0.6
1321,109,58,click,0.0,61,2025-12-30 11:42:23.068917,9,3.0,2.0,0.4
1324,61,82,view,0.0,61,2025-12-30 11:42:23.068969,22,4.1,1.0,0.2
1408,384,28,click,0.0,67,2025-12-30 11:42:23.070961,23,4.9,2.0,0.4
1500,177,199,view,0.0,70,2025-12-30 11:42:23.073679,4,2.8,1.0,0.2
1681,110,148,purchase,0.0,76,2025-12-30 11:42:23.076968,24,4.8,5.0,1.0
2498,277,135,click,0.0,107,2025-12-30 11:42:23.090359,23,3.5,2.0,0.4
2621,288,39,purchase,0.0,109,2025-12-30 11:42:23.092227,3,2.9,5.0,1.0
2634,156,175,click,0.0,109,2025-12-30 11:42:23.092424,8,2.6,2.0,0.4
2639,491,88,view,0.0,109,2025-12-30 11:42:23.092514,25,3.6,1.0,0.2
2745,414,87,purchase,0.0,112,2025-12-30 11:42:23.095490,4,4.0,5.0,1.0
2845,228,135,view,0.0,117,2025-12-30 11:42:23.097404,23,3.5,1.0,0.2
3006,190,16,view,0.0,123,2025-12-30 11:42:23.100005,3,4.2,1.0,0.2
3182,72,119,click,0.0,129,2025-12-30 11:42:23.103366,23,4.3,2.0,0.4
3540,442,27,view,0.0,148,2025-12-30 11:42:23.109206,19,2.8,1.0,0.2
3546,403,191,view,0.0,149,2025-12-30 11:42:23.109320,2,4.3,1.0,0.2
3605,307,100,rating,4.5,153,2025-12-30 11:42:23.110311,22,2.6,4.5,0.9
3765,254,177,view,0.0,157,2025-12-30 11:42:23.113073,19,2.7,1.0,0.2
4240,100,103,view,0.0,188,2025-12-30 11:42:23.124054,15,2.9,1.0,0.2
4644,177,41,view,0.0,208,2025-12-30 11:42:23.131730,10,2.6,1.0,0.2
4652,455,36,view,0.0,208,2025-12-30 11:42:23.131864,13,4.8,1.0,0.2
4683,225,135,add_to_cart,0.0,209,2025-12-30 11:42:23.132351,23,3.5,3.0,0.6
5951,109,63,view,0.0,270,2025-12-30 11:42:23.157857,20,4.0,1.0,0.2
6330,402,152,view,0.0,285,2025-12-30 11:42:23.164639,18,3.0,1.0,0.2
6536,77,14,add_to_cart,0.0,298,2025-12-30 11:42:23.168175,22,2.8,3.0,0.6
6608,28,127,view,0.0,303,2025-12-30 11:42:23.169309,12,4.7,1.0,0.2
6666,421,47,add_to_cart,0.0,305,2025-12-30 11:42:23.170275,4,4.2,3.0,0.6
6836,94,20,view,0.0,311,2025-12-30 11:42:23.173165,12,3.0,1.0,0.2
6853,454,181,view,0.0,312,2025-12-30 11:42:23.173467,19,2.5,1.0,0.2
7230,127,149,view,0.0,326,2025-12-30 11:42:23.179757,25,3.8,1.0,0.2
7412,265,120,view,0.0,337,2025-12-30 11:42:23.182465,10,4.2,1.0,0.2
7631,222,41,view,0.0,348,2025-12-30 11:42:23.186553,10,2.6,1.0,0.2
7655,372,27,view,0.0,350,2025-12-30 11:42:23.186900,19,2.8,1.0,0.2
7751,457,97,view,0.0,355,2025-12-30 11:42:23.189048,12,3.1,1.0,0.2
7834,85,185,view,0.0,362,2025-12-30 11:42:23.190938,3,4.7,1.0,0.2
7858,160,151,add_to_cart,0.0,364,2025-12-30 11:42:23.191488,7,3.9,3.0,0.6
303,486,13,view,0.0,14,2025-12-31 11:42:23.045866,19,3.7,1.0,0.2
502,277,12,view,0.0,22,2025-12-31 11:42:23.050812,17,4.0,1.0,0.2
509,455,43,add_to_cart,0.0,22,2025-12-31 11:42:23.050971,24,4.3,3.0,0.6
1293,32,137,click,0.0,59,2025-12-31 11:42:23.068429,24,4.0,2.0,0.4
1458,43,161,view,0.0,68,2025-12-31 11:42:23.072606,23,3.8,1.0,0.2
1715,394,123,click,0.0,78,2025-12-31 11:42:23.077506,7,3.6,2.0,0.4
1852,26,79,purchase,0.0,81,2025-12-31 11:42:23.079618,20,2.5,5.0,1.0
1938,432,160,view,0.0,89,2025-12-31 11:42:23.080922,10,2.7,1.0,0.2
1946,489,96,view,0.0,90,2025-12-31 11:42:23.081038,15,4.9,1.0,0.2
2070,208,191,view,0.0,95,2025-12-31 11:42:23.083071,2,4.3,1.0,0.2
2724,281,147,purchase,0.0,111,2025-12-31 11:42:23.095089,4,4.6,5.0,1.0
2813,400,180,add_to_cart,0.0,115,2025-12-31 11:42:23.096912,13,3.0,3.0,0.6
2877,313,153,click,0.0,119,2025-12-31 11:42:23.097901,10,3.6,2.0,0.4
2983,183,195,purchase,0.0,122,2025-12-31 11:42:23.099663,25,3.3,5.0,1.0
3076,485,48,click,0.0,126,2025-12-31 11:42:23.101489,20,3.4,2.0,0.4
3191,173,155,view,0.0,130,2025-12-31 11:42:23.103514,7,3.1,1.0,0.2
3240,370,19,purchase,0.0,130,2025-12-31 11:42:23.104264,18,4.7,5.0,1.0
3315,392,35,view,0.0,137,2025-12-31 11:42:23.105627,12,3.6,1.0,0.2
3376,30,11,view,0.0,139,2025-12-31 11:42:23.106697,17,5.0,1.0,0.2
3438,399,17,add_to_cart,0.0,144,2025-12-31 11:42:23.107637,5,2.7,3.0,0.6
3441,23,176,click,0.0,144,2025-12-31 11:42:23.107681,5,4.2,2.0,0.4
3453,325,143,purchase,0.0,145,2025-12-31 11:42:23.107865,14,3.0,5.0,1.0
3539,235,169,purchase,0.0,148,2025-12-31 11:42:23.109191,4,4.0,5.0,1.0
3659,183,1,click,0.0,154,2025-12-31 11:42:23.111157,15,4.6,2.0,0.4
3673,104,129,view,0.0,154,2025-12-31 11:42:23.111367,25,3.1,1.0,0.2
3926,384,91,view,0.0,166,2025-12-31 11:42:23.115722,24,3.2,1.0,0.2
3979,417,172,click,0.0,170,2025-12-31 11:42:23.116557,18,4.6,2.0,0.4
4172,162,186,click,0.0,186,2025-12-31 11:42:23.121293,7,3.5,2.0,0.4
4474,99,3,view,0.0,198,2025-12-31 11:42:23.128941,18,3.2,1.0,0.2
4480,119,28,view,0.0,198,2025-12-31 11:42:23.129047,23,4.9,1.0,0.2
